Citeseer dataset

Trial no. 0
,Task 1,Task 2,Task 3
Task 1,72.97,0.0,0.0
Task 2,75.68,83.74,0.0
Task 3,74.52,84.47,87.54

	Average accuracy = 82.18
	Average forgetting = 1.14
Trial no. 1
,Task 1,Task 2,Task 3
Task 1,73.75,0.0,0.0
Task 2,64.09,81.07,0.0
Task 3,67.18,83.98,86.32

	Average accuracy = 79.16
	Average forgetting = -1.83
Trial no. 2
,Task 1,Task 2,Task 3
Task 1,73.36,0.0,0.0
Task 2,74.52,86.17,0.0
Task 3,74.9,84.47,87.84

	Average accuracy = 82.4
	Average forgetting = -0.08
Trial no. 3
,Task 1,Task 2,Task 3
Task 1,72.59,0.0,0.0
Task 2,58.69,86.41,0.0
Task 3,64.86,84.95,83.89

	Average accuracy = 77.9
	Average forgetting = -4.6
Trial no. 4
,Task 1,Task 2,Task 3
Task 1,72.2,0.0,0.0
Task 2,69.88,87.38,0.0
Task 3,70.27,82.77,86.32

	Average accuracy = 79.79
	Average forgetting = -3.27
