Citeseer dataset

Trial no. 0
,Task 1,Task 2,Task 3
Task 1,31.66,0.0,0.0
Task 2,28.96,0.0,0.0
Task 3,0.0,0.0,47.72

	Average accuracy = 15.91
	Average forgetting = -15.83
Trial no. 1
,Task 1,Task 2,Task 3
Task 1,70.27,0.0,0.0
Task 2,0.0,43.93,0.0
Task 3,0.0,0.0,51.37

	Average accuracy = 17.12
	Average forgetting = -57.1
Trial no. 2
,Task 1,Task 2,Task 3
Task 1,70.27,0.0,0.0
Task 2,0.0,56.07,0.0
Task 3,0.0,0.0,51.37

	Average accuracy = 17.12
	Average forgetting = -63.17
Trial no. 3
,Task 1,Task 2,Task 3
Task 1,70.27,0.0,0.0
Task 2,0.0,43.93,0.0
Task 3,0.0,0.0,51.37

	Average accuracy = 17.12
	Average forgetting = -57.1
Trial no. 4
,Task 1,Task 2,Task 3
Task 1,29.73,0.0,0.0
Task 2,0.0,43.93,0.0
Task 3,0.0,0.0,48.63

	Average accuracy = 16.21
	Average forgetting = -36.83
