Citeseer dataset

Trial no. 0
,Task 1,Task 2,Task 3
Task 1,45.17,0.0,0.0
Task 2,70.66,43.93,0.0
Task 3,65.25,43.93,86.93

	Average accuracy = 65.37
	Average forgetting = 10.04
Trial no. 1
,Task 1,Task 2,Task 3
Task 1,38.22,0.0,0.0
Task 2,59.07,86.17,0.0
Task 3,61.0,78.16,83.89

	Average accuracy = 74.35
	Average forgetting = 7.39
Trial no. 2
,Task 1,Task 2,Task 3
Task 1,52.9,0.0,0.0
Task 2,74.13,80.58,0.0
Task 3,72.59,86.65,83.59

	Average accuracy = 80.94
	Average forgetting = 12.88
Trial no. 3
,Task 1,Task 2,Task 3
Task 1,57.53,0.0,0.0
Task 2,67.57,56.07,0.0
Task 3,69.11,56.07,51.37

	Average accuracy = 58.85
	Average forgetting = 5.79
Trial no. 4
,Task 1,Task 2,Task 3
Task 1,55.6,0.0,0.0
Task 2,62.16,86.89,0.0
Task 3,49.81,78.4,85.71

	Average accuracy = 71.31
	Average forgetting = -7.14
