Citeseer dataset

Trial no. 0
,Task 1,Task 2,Task 3
Task 1,66.41,0.0,0.0
Task 2,75.68,82.52,0.0
Task 3,71.81,84.71,87.23

	Average accuracy = 81.25
	Average forgetting = 3.8
Trial no. 1
,Task 1,Task 2,Task 3
Task 1,71.43,0.0,0.0
Task 2,62.93,84.22,0.0
Task 3,71.81,76.21,86.63

	Average accuracy = 78.22
	Average forgetting = -3.82
Trial no. 2
,Task 1,Task 2,Task 3
Task 1,70.27,0.0,0.0
Task 2,53.67,74.51,0.0
Task 3,65.25,79.85,85.71

	Average accuracy = 76.94
	Average forgetting = 0.16
Trial no. 3
,Task 1,Task 2,Task 3
Task 1,73.36,0.0,0.0
Task 2,74.52,84.95,0.0
Task 3,72.97,81.55,86.32

	Average accuracy = 80.28
	Average forgetting = -1.9
Trial no. 4
,Task 1,Task 2,Task 3
Task 1,30.12,0.0,0.0
Task 2,65.64,82.28,0.0
Task 3,72.59,82.28,85.71

	Average accuracy = 80.19
	Average forgetting = 21.24
