None;0.5;93.81443298969072
[8, 6, 11, 8];-0.5;81.92557429713112
[9, 6, 11, 6];-0.5;84.49959318392928
[9, 7, 9, 8];0.3922536485367658;87.13878713878714
[12, 8, 9, 7];-0.5;84.70082822536992
[8, 8, 8, 6];0.5;86.98027119079751
[11, 6, 8, 6];0.5;91.63059163059162
[11, 8, 11, 4];0.5;92.42424242424242
[11, 5, 11, 4];0.5;88.4920634920635
[11, 5, 9, 5];0.5;91.23376623376623
[12, 4, 9, 4];0.06374826712639958;88.34776334776335
None;0.5;94.84536082474226
[12, 4, 11, 7];-0.5;83.69438378066506
[12, 4, 10, 4];-0.5;84.24765007677041
[12, 7, 12, 4];-0.5;81.30396605132105
[11, 5, 12, 4];-0.3723395459612817;85.65050063741343
[11, 4, 11, 4];0.5;89.05948302709436
[8, 6, 8, 7];0.5;88.34776334776335
[11, 7, 12, 7];0.5;95.81529581529583
[11, 7, 11, 4];0.5;92.67676767676767
[9, 5, 8, 4];0.5;95.27417027417027
[12, 4, 9, 7];0.5;94.76911976911977
None;0.5;94.84536082474226
[9, 4, 11, 4];-0.5;79.38319414291955
[12, 7, 9, 7];-0.5;85.27167277167278
[12, 4, 12, 8];-0.5;85.46430364106722
[9, 8, 9, 5];0.12355923550386194;86.36469208060431
[12, 4, 10, 7];-0.5;81.23691053482325
[8, 6, 10, 8];0.5;88.4920634920635
[8, 4, 8, 8];0.5;91.37806637806638
[10, 4, 12, 4];0.5;90.83694083694083
[11, 4, 9, 6];0.5;92.27994227994228
[8, 5, 10, 6];0.5;93.32611832611832
None;0.5;93.81443298969072
[11, 6, 12, 5];-0.5;80.89270760149189
[11, 4, 11, 8];-0.5;83.5672514619883
[11, 8, 10, 6];0.5;86.98665577342048
[8, 7, 10, 5];0.5;88.05938985087974
[8, 4, 10, 4];0.5;87.42258837857571
[12, 6, 8, 5];0.5;92.02741702741703
[9, 6, 12, 6];0.5;94.76911976911977
[10, 7, 10, 4];0.5;90.83694083694083
[12, 6, 12, 4];0.5;95.16594516594516
[11, 7, 12, 7];0.5;94.11976911976912
None;0.5;92.78350515463917
[8, 5, 11, 4];-0.5;87.2688142964991
[8, 7, 10, 7];-0.5;86.48589781035119
[11, 7, 8, 8];-0.5;86.52776002697311
[9, 7, 11, 4];-0.5;84.08810264409198
[11, 6, 9, 5];0.5;89.06898148297736
[8, 5, 8, 4];0.5;93.32611832611832
[11, 6, 8, 4];0.5;92.27994227994228
[10, 8, 11, 4];0.5;93.57864357864358
[12, 7, 9, 6];0.5;93.97546897546898
[10, 8, 9, 4];0.5;95.02164502164501
